sample_id,condition,condition_order,intensity_group,intensity_log_cd_s_m2,time_ms,voltage_uv
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,225.0,12.34
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,225.5,8.87
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,226.0,10.04
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,226.5,7.27
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,227.0,11.06
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,227.5,9.65
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,228.0,9.04
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,228.5,11.25
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,229.0,11.25
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,229.5,7.76
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,230.0,9.85
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,230.5,12.7
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,231.0,7.64
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,231.5,8.15
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,232.0,7.98
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,232.5,5.45
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,233.0,8.72
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,233.5,6.69
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,234.0,7.48
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,234.5,8.09
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,235.0,9.12
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,235.5,8.75
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,236.0,7.79
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,236.5,7.01
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,237.0,6.0
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,237.5,10.62
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,238.0,6.19
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,238.5,9.33
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,239.0,8.72
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,239.5,7.89
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,240.0,6.35
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,240.5,6.8
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,241.0,7.46
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,241.5,9.5
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,242.0,7.79
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,242.5,8.03
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,243.0,9.03
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,243.5,7.49
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,244.0,4.73
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,244.5,3.72
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,245.0,5.3
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,245.5,7.87
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,246.0,7.22
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,246.5,8.03
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,247.0,4.84
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,247.5,5.74
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,248.0,5.21
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,248.5,7.85
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,249.0,5.99
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,249.5,6.74
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,4,1.0,250.0,5.5
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-20.0,-0.11
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-19.5,-1.09
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-19.0,0.37
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-18.5,0.81
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-18.0,-0.21
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-17.5,1.3
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-17.0,-1.46
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-16.5,2.79
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-16.0,4.13
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-15.5,2.08
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-15.0,-1.01
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-14.5,-2.11
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-14.0,0.88
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-13.5,0.19
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-13.0,0.0
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-12.5,0.5
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-12.0,1.6
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-11.5,0.07
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-11.0,3.03
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-10.5,-1.45
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-10.0,-0.17
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-9.5,0.65
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-9.0,0.57
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-8.5,-2.53
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-8.0,2.78
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-7.5,-1.01
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-7.0,0.73
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-6.5,1.25
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-6.0,-0.3
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-5.5,0.45
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-5.0,0.95
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-4.5,0.57
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-4.0,2.04
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-3.5,-1.24
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-3.0,0.15
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-2.5,0.17
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-2.0,-1.12
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-1.5,0.59
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-1.0,1.51
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,-0.5,-2.21
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,0.0,0.55
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,0.5,-2.89
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,1.0,0.42
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,1.5,-0.85
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,2.0,0.26
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,2.5,-0.06
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,3.0,-2.17
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,3.5,-1.99
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,4.0,-0.96
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,4.5,-3.33
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,5.0,-8.83
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,5.5,-9.44
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,6.0,-8.59
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,6.5,-12.99
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,7.0,-12.61
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,7.5,-13.76
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,8.0,-12.9
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,8.5,-15.14
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,9.0,-17.06
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,9.5,-17.19
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,10.0,-18.43
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,10.5,-19.81
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,11.0,-17.13
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,11.5,-19.32
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,12.0,-17.63
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,12.5,-15.09
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,13.0,-14.73
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,13.5,-18.16
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,14.0,-15.22
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,14.5,-13.93
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,15.0,-12.36
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,15.5,-13.63
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,16.0,-11.49
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,16.5,-7.73
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,17.0,-5.84
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,17.5,3.21
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,18.0,5.11
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,18.5,6.72
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,19.0,14.1
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,19.5,17.69
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,20.0,20.9
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,20.5,22.71
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,21.0,26.24
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,21.5,29.92
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,22.0,29.87
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,22.5,32.46
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,23.0,29.74
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,23.5,36.37
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,24.0,32.57
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,24.5,37.27
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,25.0,38.26
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,25.5,41.17
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,26.0,44.82
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,26.5,51.12
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,27.0,55.65
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,27.5,61.2
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,28.0,70.0
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,28.5,72.27
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,29.0,80.93
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,29.5,83.54
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,30.0,85.56
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,30.5,87.94
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,31.0,84.91
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,31.5,82.85
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,32.0,81.99
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,32.5,81.39
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,33.0,78.63
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,33.5,76.59
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,34.0,81.03
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,34.5,78.6
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,35.0,84.49
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,35.5,90.0
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,36.0,93.7
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,36.5,100.58
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,37.0,108.5
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,37.5,117.33
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,38.0,119.3
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,38.5,121.03
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,39.0,125.11
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,39.5,123.43
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,40.0,121.29
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,40.5,120.87
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,41.0,116.0
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,41.5,110.83
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,42.0,109.46
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,42.5,109.27
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,43.0,107.02
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,43.5,110.52
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,44.0,115.27
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,44.5,119.43
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,45.0,123.81
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,45.5,127.74
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,46.0,132.24
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,46.5,136.86
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,47.0,141.78
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,47.5,141.48
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,48.0,141.12
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,48.5,143.75
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,49.0,143.99
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,49.5,140.85
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,50.0,138.4
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,50.5,135.05
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,51.0,132.11
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,51.5,132.56
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,52.0,132.53
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,52.5,135.25
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,53.0,135.8
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,53.5,140.4
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,54.0,140.15
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,54.5,144.13
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,55.0,146.93
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,55.5,149.36
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,56.0,149.34
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,56.5,147.26
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,57.0,149.25
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,57.5,151.83
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,58.0,147.03
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,58.5,146.36
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,59.0,147.86
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,59.5,147.61
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,60.0,147.49
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,60.5,147.17
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,61.0,144.59
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,61.5,145.3
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,62.0,144.11
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,62.5,144.82
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,63.0,149.48
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,63.5,149.56
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,64.0,150.02
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,64.5,151.34
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,65.0,148.97
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,65.5,150.3
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,66.0,151.0
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,66.5,150.55
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,67.0,151.26
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,67.5,147.33
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,68.0,147.35
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,68.5,151.15
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,69.0,146.51
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,69.5,147.94
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,70.0,147.95
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,70.5,148.85
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,71.0,145.92
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,71.5,148.68
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,72.0,148.71
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,72.5,150.81
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,73.0,147.02
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,73.5,144.49
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,74.0,148.57
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,74.5,144.54
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,75.0,144.13
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,75.5,141.39
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,76.0,144.04
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,76.5,144.33
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,77.0,142.1
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,77.5,142.82
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,78.0,142.99
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,78.5,140.56
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,79.0,140.12
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,79.5,139.36
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,80.0,139.75
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,80.5,140.1
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,81.0,138.73
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,81.5,135.14
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,82.0,138.05
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,82.5,138.34
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,83.0,134.1
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,83.5,135.81
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,84.0,137.03
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,84.5,136.18
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,85.0,131.3
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,85.5,134.57
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,86.0,133.84
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,86.5,132.09
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,87.0,130.58
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,87.5,129.64
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,88.0,128.81
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,88.5,129.27
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,89.0,128.94
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,89.5,129.74
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,90.0,128.91
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,90.5,128.83
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,91.0,126.83
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,91.5,123.67
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,92.0,122.06
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,92.5,124.97
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,93.0,121.52
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,93.5,123.41
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,94.0,120.67
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,94.5,121.49
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,95.0,120.9
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,95.5,117.85
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,96.0,118.79
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,96.5,117.51
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,97.0,118.64
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,97.5,117.19
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,98.0,115.47
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,98.5,114.73
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,99.0,111.02
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,99.5,113.51
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,100.0,114.48
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,100.5,111.3
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,101.0,108.94
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,101.5,109.12
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,102.0,109.17
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,102.5,108.86
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,103.0,108.36
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,103.5,106.95
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,104.0,107.98
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,104.5,105.46
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,105.0,104.04
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,105.5,102.42
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,106.0,103.76
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,106.5,101.28
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,107.0,102.7
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,107.5,101.3
MOCK-29_LE,AAV8-RK-PDE6B-3UTR,6,5,1.9,108.0,100.05
